text,label
በሚኖርበት ማህበር,0
መሬት ነካ,0
በዛብህ ተሰናበተ,0
ይወጣት,0
ቤት መጣ,0
ለነዚህ ልጄን,0
በፊት የተቃጠለዉ,0
ትንሽ ጊዜ,0
የምታምር አንዲር,0
ከአንዲሮቹ ሁሉ,0
የተለየዩ ሰዎችን,0
መግዛት ከፈጣሪ,0
ሀይል ተሰጠዉ,0
ይመስል,0
አልቀራቸዉም,0
እኔን,0
የማይለወጥ ልጅ,0
የማንም ሰዉ,0
እዉነተኛ ፍቅር,0
እራት እንዳትቀር,0
በደረቱ አሰጠግቶ,0
እጄን ሲነካዉ,0
በዉሸት ፈገግታ,0
መቼም ወንድ,0
አንዳንድ ነገር,0
መደንገጥ አያስፈልግም,0
እንደድሮሽ ብታማክሪኝ,0
መንገድ እመራሻለሁ,0
ያለሽኝ አንቺ,0
የማትችለዉ አደጋ,0
ለመሸፈን ተጣጣረ,0
የምትወደዉን አታገባም,0
ፍጥጥ አድርጎ,0
ያስቀሩባቸዉን ጥቅም,0
አበጀ በለዉ,0
የጠላቶቻቸዉ ጥፋት,0
የበቀል እቅዳቸዉን,0
አልነካ አለ,0
ይሸበሩ ጀመር,0
ይህች ልጅ,0
መሆኔን እወቁ,0
ለቅሶ ለመዋጥ,0
ተነስቶ ሄደ,0
ሰብለ ታስራ,0
አባትዋ እልፍኝ,0
ትጠበቅ ነበረ,0
ደህና ሁኚ,0
አይዞሽ አላላትም,0
በበዛበት ከዚያ,0
ክፉ ዘመን,0
የርግቦችን ባህሪ,0
ይዞ የተፈጠረዉ,0
በዛብህ የወጣበት,0
ቤተሰብ ዘር,0
ማንነት ሳያግደዉ,0
በባለፀጋ ልጅ,0
በማይታይ ፍቅር,0
ፍቅር ጉልበቱ,0
ከበደ አለቃዉን,0
ከተናገረዉ በኋላ,0
ልብ ተሰምቶት,0
ደስ ብሎት,0
ለመገናኘት ያብቃን,0
ያብቃን አለ,0
ልትበሳጭ አስባ,0
ልታለቅስ ይገባታል,0
እንዲያ ሲያስቡ,0
ደህና ቆይተዉ,0
አትበሳጭ ማን,0
እስዋ አታለቅስ,0
ማን ይበሳጭ,0
ማን ያልቅስ,0
በሰፊዉ የለመደች,0
የነበራት ወይዘሮ,0
ቀን ቢጥላት,0
ቀን ቢከፋባት,0
የጌቶች ልጅ,0
እመቤት አልነበረችም,0
ቢርበኝም የእስዋን,0
ችግር አይቼ,0
ዝም አለማለቴ,0
ጥፋተኛዉ እኔ,0
ልጄን ደጋፊየን,0
የሚጦረኝን የሚረዳኝን,0
በስለት ለታቦት,0
መስጠት የማይሆን,0
የማይታሰብ ነዉ,0
በመብል ጊዜ,0
በዛብህ ተነሳ,0
አማካኝቶ ምንም,0
ሳይበላ ተነሳ,0
በበዛብህ ጎጆ,0
ተመልሰዉ ሲፍራሩ,0
ብዙ ሳይጫወቱ,0
ምኝታቸዉ ሄዱ,0
የሰዉ እብድ,0
ምንም ምላሳቸዉን,0
ባይጎርሱ እኔን,0
አሞገሰ,0
ቀንተዉ ነዉ,0
ለማለት ያህል,0
ያክል አልቀራቸዉም,0
እንደምንም ብለዉ,0
ለጊዜዉ ተቆጡ,0
ደማቸዉን ለማብረድ,0
ማብረድ ቻሉ,0
የሱስንዮስን ልጅ,0
ለገበሬ ሰዉ,0
ልጄን ልሰጥ,0
እነሱ ባያዩ,0
ባይሰሙ አጥንታቸዉ,0
አይከሰኝም ይላሉ,0
በቁጣ ተመለከቱ,0
ፈልቶ አለቀ,0
ራሳቸዉን እየነቀነቁ,0
ምልስጥ,0
እኔን መቃብር,0
ሳይጫነኝ አፈር,0
የልጄ አጥንት,0
ሰባራ አታገባም,0
እንዲያዉም አላቻዋ,0
አግብታ ትቅር,0
ከምታበላሽ ተርፋለች,0
የሚመስላት አጥታ,0
ሳታገባ ቀረች,0
ብትባል እንጂ,0
ይጨምረዋል እንጂ,0
እንኳን እንደሱ,0
የሚሳብ ሀሳብ,0
ዋጋ ሚሰጡለት,0
አሳቡን ሚያከብሩለት,0
ሰዎች ከሆኑ,0
ስወጣት,0
እንግዲያስ ለራት,0
እንዳትቀር አሉ,0
በዛብህ ስንብቱን,0
ምስጋናዉን አጣምሮ,0
ለመግለፅ ራሱ,0
መሬት እስኪነካ,0
ሲወጣ ሁልጊዜ,0
የማይለወጥ ልጅ,0
እሱን አየሁ,0
አሉ ፊታዉራሪ,0
እንኳንስ እንዲህ,0
እጄን ሲጨብጠዉ,0
መደንገጥ ነበረበት,0
የምትፈልጊዉ ነገር,0
እንዲፈፀምልሽ መንገድ,0
የሚወጣት ሰብለ,0
በፍቅር ታዉራ,0
ልታየዉ የማትችለዉን,0
አደጋ ስላየ,0
የተሰማዉን የልብ,0
ለወዳጅዋ ያላት,0
ፍቅር ይሉኝታዋን,0
የሚያሸንፍ ቢሆን,0
እንኳወ ላጆችዋ,0
ስለማይፈቅዱላት አዝና,0
አልቅሳ አንጀትዋ,0
ተቆርጦ የምትወደዉን,0
ሳታገባ ትቀራለች,0
አለና ቦዘዝ,0
ብሎ በሩ,0
ላይ ተክሎ,0
ያየዉ ጀመር,0
ሁሉ,0
ባጠፌታ እንዲከፍሏቸዉ,0
አሽከራቸዉ በሞተበት,0
ያድማዉ መሪዎች,0
ሁሉ እንዲታሰሩላቸዉ,0
ይፈልጉ,0
የሰራሽ ልብ,0
ሲያቅዱ ጥርሳቸዉን,0
ነክሰዉ የጠላቶቻቸዉን,0
ጥፋት በአይነ,0
ህሊናቸዉ ሲያዩ,0
ልባቸዉ ጠጥሮ,0
እንባ አላፈልቅ,0
ስለዚህ የሚያደርጉት,0
ጠፍቶባቸዉ ይሸበሩ,0
ይሸበሩ ጀመር,0
መላሽዋ እኔ,0
መሆኔን እወቁ,0
የመጣበትን ለቅሶ,0
ለቅሶ ለመዋጥ,0
እየታገለ ተነስቶ,0
ተነስቶ ሄደ,0
መሆኑን እወድለታለሁ,0
ወዶ አይደለም,0
አበበ ከወንድሙ,0
ባለዉ ግንኙነት,0
ለማብረድ ቻሉ,0
አለቃችን ሆደ,0
ሰፊ በመሆኑ,0
አስፈላጊ ነዉ,0
የሆነ ሰዉ,0
የት ይገኛል,0
ሳይጫነኝ ልጄ,0
የአማረኛ ፈሊጦች,0
ፍቅር መቃብር,0
ማንኛዉም ቋንቋ,0
የሰመረ ሀሳብ,0
ፈሊጣዊ ንግግሮች,0
በብዙ ቋንቋዎች,0
እየተሰበሰበ ተመዝግቦ,0
አማረኛ ቋንቋ,0
በአጠቃላይ ይዘቱ,0
የሰዋሰዉ ህግጋት,0
መልካም ምኞት,0
ፈተና መቀመጥ,0
በመፅሀፉ ዉስጥ,0
በአሁኑ ጊዜ,0
አዳዲስ ፈሊጦች,0
ደንታ የሌለዉ,0
ሀሳብ ያዘዉ,0
ሀላፊ ደስታ,0
ወንጀል ሰራ,0
አደብ ገዛ,0
ጥሩ አይደለም,0
ክፉ ሰዉ,0
በነገር ተነካ,0
ዉስጣዊ ስሜቴን,0
ፈፅሞ አለመግባባት,0
መናገር አቃተዉ,0
መጠን የሌለዉ,0
በፍጥነት አነበበዉ,0
ቀማኛ ወንበዴ,0
ትንሽ ሰከረ,0
አመሉ ይለዋወጣል,0
መጠኑ ጨመረ,0
የሆነዉ ይሆናል,0
የሰዉን ችሎታ,0
አልታዘዝ አለ,0
በጥፊ ተመታ,0
ትርፍ የለሽ,0
የመጀመሪያው ወሰነ,0
ትምህርት መምህር,0
አባሪ አድርገን,0
የላክን በመሆኑ,0
በትህትና እንጠይቃለን,0
እንዳጋመስነው እንጨርሰዋለን,0
ቴክሎጅ ፋካሊቲ,0
ኢንፎርሜሽን ቴክኖሎጅ,0
ኮምፒዉተር ሳይንስ,0
የትምህርት ዘመን,0
በማታው መርሀ,0
ትምህርት ክፍሎች,0
ታሳውቁን ዘንድ,0
አልሙናይ ዳይሬክቶሬት,0
ጣእም ለወጠ,0
ፍፁም ድሀ,0
የእሳት ነበልባል,0
ሰነፍ ደካማ,0
ሚስጢር አጋለጠ,0
ዝምተኛ ሰዉ,0
በዝርዝር ይዘቱ,0
ለሚያገለግል ህዋስ,0
ሰዉየዉ ቻይ,0
ታጋሽ,0
ቁልፍ ቦታ,0
ሳይሆን የምንገነዘበዉ,0
የዋለዉ ለማያ,0
ቃላት ለዋሉበት,0
ስራዉ ወረታ,0
ተመሳሳይ ካልተገኘለት,0
የሚሰሩበት ቃላት,0
በማይሰራበት ትርጉም,0
ሊኖረዉ አይችልም,0
የሚነገረዉ ሀሳብ,0
በቀጥታ መንገድ,0
መገለፅ ካለበት,0
የሚተላለፈዉን መልእክት,0
አጠናክሮ በማቅረብ,0
የሚጥስ ይሆናል,0
ትኩረት ማድረግ,0
በፈሊጥ መልኩ,0
መዛግብተ ቃላት,0
አፍ መፍቻ,0
ወንድም እህት,0
ሀገር ኢትዮጵያ,0
ጣና ሀይቅ,0
ሰብለ ወንጌል,0
ማህደረ ማርያም,0
ጥናት ማድረግ,0
አምስት አመት,0
ድንግል ማርያም,0
በሶ በላ,0
መምህር እዉነት,0
እንቅልፍ እድሜ,0
የአበሻሌ ሊቶች,0
ብቻዉን መቀመጥ,0
እንቅልፍ ነቃ,0
መዉረድ መዉጣት,0
መቃብር ወረደች,0
አንድ ኢትዮጵያ,0
ጉረኛ አይደለም,0
ብይ መጫወቻ,0
ግጥም ፃፈ,0
ትንሽ ስህተት,0
ልብስ የምታጥብልኝ,0
ምግብ የምትሰራልኝ,0
ስማቸዉን ሲረሱባቸዉ,0
የሚቀጥሯት ሰዎች,0
አንድሮሜዳ ሞተች,0
መንግስት የሚያደርገዉ,0
ታሪክ እንስራ,0
ረጅም ተረከዝ,0
ዘፈን አልሰራችም,0
ቀዝቃዛ ድምፅ,0
ዘበኛ,0
ጓደኛ አለችህ,0
ገንዘብ ሰጠ,0
ሸሚዜን ለብሸ,0
አኩርፈህ ነዉ,0
የመኪናዉን ሞተር,0
አሜን አሜን,0
ማየት መጋረድ,0
ምርጫ ምርጫ,0
ከእለታት መሀል,0
በፊታቸዉ በኋላቸዉ,0
የሶቅራጥስ ሞት,0
መፅሀፍ መምህርደሪያ,0
ገናዥ ነበሩ,0
የመንደሩ ሰዎች,0
አባቶቻችን ሰልጥነዋል,0
ዜና መጣ,0
የሀገራችን ችግር,0
እንቅልፍ ወሰደዉ,0
መተኛት አለበት,0
መልአከ ሞት,0
እረስሀለሁ,0
አንተ አትስቅበትም,0
ለተማሪዉ ደወለ,0
የሰማይ የምድር,0
ለማንሳት ፈቃድ,0
አስከሬናቸዉ ተማርኮ,0
አይኑን ጨፈነ,0
ጎረምሳ ማዉጋት,0
ልብስህን አዉልቅ,0
መቅረብ መራቅ,0
ለስራዉ ማነቃቂያ,0
ተመሳሳይ ሀሳብ,0
መርጨዉ አይደለም,0
ጥቂት ዝምታ,0
ባደሩ ማግስት,0
መታወቂያዉ ዉስጥ,0
ቆርፋዳ ሻንጣ,0
በመፃፉ ተፀፀተ,0
ጠዋት መነሳት,0
ብርቱካን ልቁረጥልህ,0
ክሊኒክ ስትመጣ,0
እድሜሽን ልትነግሪኝ,0
ሳታደርገዉ ቀረች,0
በለበሰ አይናቸዉ,0
መልክ መጣልሽ,0
በማሳየት ፈንታ,0
ምግብ በልተሸል,0
ለማወቅ ጣረች,0
ጓደኝነት ጀመሩ,0
የመታደስ ሀሳብ,0
የሚከተለዉን ነገራት,0
አለቻት ነርሲቱ,0
ስንት ወር,0
በወንድ እቅፍ,0
ማስወረድ መግደል,0
ስልክ ደወለች,0
አምላኬ ማረኝ,0
የኢትዮጵያ ታሪክ,0
የታሪካችን ሰበዞች,0
የኢትዮጵያ ምንጮች,0
ክብረ ነገስት,0
የቃል ትዉፊቶች,0
የኢትዮጵያ ቋንቋዎች,0
አፍሮ እስያ,0
የገድል ፀሀፊዎች,0
የክርስትና ምንጭ,0
ፀሀፍተ ትእዛዛት,0
ዳግማዊ ቴዎድሮስ,0
ምኒልክ ኢትዮጵያ,0
ስርአተ መንግስት,0
ዘመናዊ አፃፃፍ,0
ደማቅ ታሪካችን,0
ፊደላት አሀዞች,0
ግብረ ገብነት,0
እስልምና እምነት,0
ታላቁ ጥቁር,0
እምየ ምኒልክ,0
ዘመናዊ ስልጣኔዎች,0
ፍትሀዊነት የጎደለዉ,0
ዘመነ ፅልመት,0
ምእራፍ ሶስት,0
ማደጎ ይመስል,0
ጅምላ ጭፍጨፋ,0
መንግስታዊ ሽብርተኝነት,0
ማህበራዊ ዲሞክራሲ,0
አሻንጉሊት ተቋማት,0
የትምህርት ስርአት,0
እዉነትን ፍለጋ,0
የአማራ መነሻ,0
የአሰብ ወደብ,0
ሰንደቅ አላማ,0
ዋቢ መፅሀፍት,0
ግእዝ አማረኛ,0
መጥምቀ መለኮት,0
መንፈስ ቅዱስ,0
አረጋዊ ዮሴፍ,0
ቅዱስ ገብርኤል,0
ያልተወኝ እግዚአብሄር,0
ኢየሱስ ክርስቶስ,0
ዮሀንስን በመምህርነቱ,0
አምላክን ወለደች,0
ቅድስት ኤልሳቤጥ,0
ታቦቱን ሰረቁ,0
መንፈሳዊ ዝግጅት,0
ቅዳሴ ማህሌት,0
ተወላጆች ማህበር,0
ከመፅሀፍትአለም,0
ማህበረ ቅዱሳን,0
ህብር ሬስቶራንት,0
ማንበብ ለህይወት,0
ሮኬት ሳይንስ,0
መካነ አእምሮ,0
የኢትዮጵያ ስፔስ,0
ስልጠና ፍላጎት,0
መሰረታዊ ግእዝ,0
እዝል ዜማ,0
ኮምፒዉተር ጥገና,0
ኢንተርኔት አገልግሎት,0
ስልጠና መስጠት,0
ክህሎት ስልጠና,0
የኢትዮጵያ ትንሳኤ,0
ግቢ ጉባኤያት,0
ሰማይ ስሚ,0
ምድር አድምጪ,0
ወንዝ ማዶ,0
ቡና ኢትዮጵያ,0
ፋሲል ከተማ,0
ስራ ፈጠራ,0
ሀገሬን ላሳያችሁ,0
ማጠቃለያ ፈተና,0
ትምህርት ሄደ,0
ስነ ዉበት,0
ተፈጥሮ መዉደድ,0
ቤተ ክርስቲያን,0
ኢትዮጵያ,0
ሀገሬ ኢትዮጵያ,0
ዳታቤዝ ትምህርት,0
እዉነት ሀሰት,0
ምርጫ,0
እናት ፓርቲ,0
ሀገራዊ እቅድ,0
ስነ መለኮት,0
ቅዱስ ሚካኤል,0
ገብረ መንፈስ,0
አቡነ ሄኖክ,0
ሀዊረ ህይወት,0
ግቢ ጉባኤ,0
ደብረ ታቦር,0
መዘጋጃ ቤት,0
መልካም እድል,0
ትንሳኤ በአል,0
አቢይ ፆም,0
ዘወረደ ቅድስት,0
ምኩራብ መፃጉ,0
ሆሳእና ትንሳኤ,0
መመረቂያ ፅሁፍ,0
ኦርቶዶክስ ተዋህዶ,0
ቅድስት ጉባኤ,0
ፓለቲካዊ ተሳትፎ,0
አሁን ላይ,0
ገበሬዉ አረሰ,0
መምህሩ አስተማረ,0
ቤት ሰራ,0
በስራ መበልፀግ,0
ቁም እግዚአብሄር,0
ፎቶ ኮፒ,0
አማካሪ መምህር,0
ደሞዝ ደረሰ,0
መብራት ጠፋ,0
ዉሀ አለች,0
ሰራተኛ,0
ወረዳ አዘዘ,0
ኮምፒዩተር ሰለጠነ,0
መፅሀፍ አዘጋጀ,0
ትምህርት ተማረ,0
ሰዉ ወደደ,0
ጉዞ ሄደ,0
ይህ,0
አሁን ያለንበት,0
ኛው ክፍለ ዘመን,0
በርካታ አዳዲስ ቴክኖሎጂዎች,0
እየተዋወቁበት ያለ,0
ከዘመናችን,0
ዋና ዋና ቴክኖሎጂዎች መካከል,0
የባዮቴክኖሎጂ ምህንድስና,0
ስልተ‐ቀመር,0
መረጃ ቴክኖሎጂ ሰው ሰራሽ,0
አእምሮ ተጠቃሽ,0
በ ኛው ምእተ አመት,0
የአመተ ምህረት ህዝቦች በስፋት ግብርና,0
አሁን,0
ያ አይነት ሁኔታ,0
ሲንፀባረቅ ይታያል,0
በኢኮኖሚ ባደጉት አገሮች,0
ግን,0
አባረረ,0
ጀመረ,0
አጣደፈ,0
ሀሰት እውነት ደባላቂ,0
ያየችውን ሁሉ የምትመኝ,0
የሄደበት ሁሉ የሚስማማው,0
እጅን ማሰር,0
አፈገፈገ,0
ቆይቶ ቆይቶ,0
አመንዝራ,0
ለሰው አለማሰብ,0
እንደ እብድ አደረገው,0
ሞተ,0
ሲቃ ያዘው,0
ወንጀል ሰራ,0
ቆቡን ጣለ,0
ባለጌ,0
ልጃገረድ ከመረጠ,0
ታማኝ,0
ለመስራት ያዳግታል,0
የፈለገው ይፈፀማል,0
የምፈልገው ነገር ተሳካ,0
የማልወደው ነገር ደረሰብኝ,0
አውቆ,0
ቀንቶታል ጎበዝ ሁኗል,0
ከዚህም በላይ,0
ተሞክሮም አያውቅ,0
ለሆነ ነገር,0
ሰውነቱ ተለወጠ,0
አደብ ገዛ,0
መሳሳት አይቀርም,0
ከተቻለ,0
ወይንም,0
በመደረጉ ምክንያት,0
በየምክንያቱ,0
የፈለገው ቢደረግ,0
ባልተደረገ,0
ካልሆነ,0
የሚቻል ከሆነ,0
ተወደደ,0
አልተስማማንም,0
ያለበት ሁኔታ,0
አይደረግ,0
አይስማማኝም,0
ጥሩ አይደለም,0
አልችልም,0
ስለሆነ,0
እንደ ተፈጥሮዬ,0
እንደየነገሩ,0
እዚህ ተቀመጥ,0
ተበላሸ ተዋረደ,0
ከተቻለ,0
ክንዶች ሆነው የሚያገለግሉ,0
አዳዲስ እጆች ለማበርከት ተችሏል,0
አሜሪካዊ እጁን ከትከሻ,0
መለስ በአደጋ ምክንያት ያጣ,0
የምትባል አሜሪካዊት,0
እንዲሁ ከክንድ በመለስ,0
እጇን በአደጋ ምክንያት ያጣች,0
እጅ ለእጅ ሲጨባበጡ,0
በመገናኛ ብዙሀን,0
ታይተዋል,0
ለመጨባበጥ የተጠቀሙባቸው,0
እጆቻቸው ሰው ሰራሽ ሲሆኑ,0
እጆቹ የእንቅስቃሴ ትእዛዝ,0
የተሰጣቸው ደግሞ በአንጎል,0
ይህም ሰው ሰራሽ እጅ,0
ነባራዊ አንጎል,0
ግንኙነት ለመመስረት,0
ቻሉ,0
ግኝቱ ትልቅ የቴክኖሎጅ,0
እግዚአብሄርታን ያመለክታል,0
በሱስና በአደንዛዥ እፅ,0
ጥገኝነት አማካኝነት,0
የሚመጡት የጤና እክሎች,0
በሱስ የተጠመዱ ሰዎች,0
ሱሰኝነትን ማቆም እንዳልቻሉ,0
የሚያመለክቱ,0
እነዚህን የጤና እክሎች,0
ለማስወገድ የሚደረገው,0
ህክምና አካልና አእምሮን,0
ከሱስ ከማፅዳት አንፃር ትልቅ,0
ጥረትና ክትትልን ይጠይቃል,0
ሱስና አደንዛዥ እፅ,0
በሰዎች አካል አእምሮና ስነልቡና,0
ላይ ትልቅ ተፅእኖ ስለሚኖረው,0
የሚሰጠው እርዳታና ህክምና,0
በሱስ ምክንያት,0
የተከሰቱ አሉታዊ,0
ተፅእኖዎችን በሙሉ,0
መነዛት መሰራጨት,0
ከሁሉም በላይ በይበልጥ,0
ከዚያም በላይ በተጨማሪ,0
በአግባቡ መመለስ መናገር,0
ማስከፋት ማስቀየም,0
መጨመር ማከል,0
ማገልገል መጥቀም,0
ፊት ለፊት በቀጥታ,0
ተዛማች ወሬ,0
ኩራት ጠብራራነት,0
በንቃት በተንቀቅ ላይ መሆን,0
ያልተለመደ እንግዳ ነገር,0
መድከም መዛል,0
ያረጀ,0
አልላዋቂ መሆን,0
አይን አፋር መሆን,0
መከተል ማሳደድ,0
ተወዳዳሪ ተፎካካሪ,0
በተጨማሪ ሌሎችም,0
ፈፅሞ በጭራሽ,0
ፈገግታ ደስታ,0
አፀፋ መልስ መስጠት,0
መቋቋም አቻ መልስ መስጠት,0
ሀላፊነትን መውሰድ መቀበል,0
መምሰል አንድ አይነት መሆን,0
ብልሹ ሌላውን የሚበክል የሚያበላሽ,0
መከፋት መናደድ መቆታት,0
በአንድ ሙያ ታዋቂ መሆን,0
ማየል መጠንከር,0
መጠየቅ ጤንነት ደህንነትን,0
መጠየቅ መፈለግ,0
ማስቀየም ማስከፋት,0
ብርቅዬ,0
ለግል ለራስ ማድረግ መውሰድ,0
መሸፈን መከለል,0
ያረጀ,0
ክንዱን ማንሳት,0
ማራቅ ማግለል,0
የወንድን ስሜት ማነሳሳት መቀስቀስ,0
ለችግር ለቅጣት መጋለጥ,0
መንከባከብ መጠበቅ,0
መያዝ መጠበቅ መንከባከብ,0
በተጠንቀቅ መቆም,0
መጠቆም ማመልከት,0
መጠቀም መገልገል እድል,0
ጥቅም አልባ ዋጋ ቢስ,0
ልምድ የሌለው,0
ሀላፊ ዋና ተጠያቂ,0
ወዲያ ወዲህ መወዝወዝ,0
በድብቅ በሚስጥር በስውር,0
ማጠፍ,0
መታመም,0
ችግር መፍጠር ማስቀየም,0
ፈንጠር ወጣ ያለ ቦታ,0
በእርግጥ በትክክል በእውነት,0
መበቀል ብድር መመለስ,0
ማራቅ መሸሽ,0
መመላለስ,0
ቀጭን መንማና ሰው,0
ጥርቅም ከየአይነቱ የተሰበሰበ,0
